time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
598010.0,0.046,0.01,-0.018,11.79,-111.96,0
598015.0,-0.014,0.013,-0.011,35.09,128.54,0
598020.0,0.017,-0.023,0.006,-52.43,-72.05,0
598025.0,0.005,-0.014,0.032,-22.94,-8.97,0
598030.0,-0.007,-0.006,0.02,-17.07,19.26,0
598035.0,-0.019,-0.014,0.02,-26.45,43.59,0
598040.0,-0.017,-0.038,-0.023,-52.83,144.58,0
598045.0,-0.002,-0.002,-0.018,-5.16,173.33,0
598050.0,-0.009,-0.004,-0.023,-9.24,158.1,0
598055.0,-0.021,0.017,0.061,15.23,19.38,0
598060.0,0.0,0.015,-0.004,74.87,-176.63,0
598065.0,0.017,0.025,0.01,51.14,-58.8,0
598070.0,-0.019,0.027,0.017,46.41,47.26,0
598075.0,0.01,-0.04,0.02,-61.0,-26.29,0
598080.0,0.0,0.006,0.046,6.8,-0.3,0
598085.0,0.012,-0.009,0.013,-26.7,-43.9,0
598090.0,0.022,0.013,0.008,28.7,-70.07,0
598095.0,-0.007,0.001,0.003,5.39,65.86,0
598100.0,0.022,0.001,0.008,1.78,-70.07,0
598105.0,0.015,0.015,0.01,40.17,-54.82,0
598110.0,0.034,0.017,0.037,19.33,-42.66,0
598115.0,0.031,0.003,-0.016,5.05,-117.09,0
598120.0,0.0,-0.002,0.008,-11.97,-1.74,0
598125.0,0.024,0.013,-0.033,17.3,-143.6,0
598130.0,-0.009,0.006,-0.006,25.87,124.7,0
598135.0,-0.009,-0.018,0.001,-63.07,85.6,0
598140.0,0.015,0.017,0.003,49.49,-77.97,0
598145.0,-0.005,0.013,0.015,38.85,16.78,0
598150.0,-0.009,-0.006,-0.002,-34.27,100.18,0
598155.0,-0.009,-0.023,0.032,-34.99,16.34,0
598160.0,-0.019,-0.011,0.008,-28.77,67.33,0
598165.0,0.012,0.001,0.003,3.26,-75.7,0
598170.0,-0.005,0.017,0.027,32.5,9.54,0
598175.0,-0.028,-0.014,-0.026,-19.6,131.96,0
598180.0,0.003,-0.016,0.032,-26.66,-4.73,0
598185.0,0.003,-0.006,0.02,-17.87,-7.55,0
598190.0,0.017,-0.006,0.001,-20.8,-87.58,0
598195.0,-0.017,0.013,0.001,37.5,87.51,0
598200.0,-0.009,-0.002,0.015,-5.4,31.76,0
598205.0,0.012,0.029,-0.016,55.61,-142.72,0
598210.0,0.012,0.025,-0.011,56.05,-132.66,0
598215.0,-0.028,0.029,-0.011,43.87,111.55,0
598220.0,0.005,-0.016,0.001,-72.43,-81.87,0
598225.0,0.003,0.013,-0.002,76.18,-122.48,0
598230.0,0.012,0.013,0.013,35.78,-43.9,0
598235.0,0.012,-0.033,-0.04,-38.12,-163.02,0
598240.0,0.015,-0.057,0.008,-73.69,-61.59,0
598245.0,0.041,-0.028,-0.023,-30.76,-119.57,0
598250.0,0.012,-0.021,-0.021,-40.78,-149.62,0
598255.0,0.005,0.017,0.006,66.9,-42.4,0
598260.0,-0.019,-0.009,-0.004,-24.6,102.14,0
598265.0,-0.026,0.006,-0.011,10.97,113.33,0
598270.0,0.019,0.034,0.029,44.16,-33.37,0
598275.0,-0.007,0.006,-0.023,12.8,163.36,0
598280.0,-0.028,0.02,-0.014,32.17,115.59,0
598285.0,0.005,0.001,0.006,5.5,-42.4,0
598290.0,-0.009,-0.006,0.003,-33.3,71.57,0
598295.0,-0.026,0.022,0.003,40.27,83.2,0
